codigoentidad,codigoconvocatoria,n_id_item,ruc_entidad,entidad,sector,entidad_departamento,entidad_distrito,entidad_provincia,fecha_convocatoria,modalidad,sistemacontratacion,tipoprocesoseleccion,proceso,descripcion_proceso,tipo_compra,moneda,monto_referencial_item,monto_referencial,n_item,descripcion_item,unidad_medida,cantidad,estadoitem,paquete,codigo_grupo,grupo,codigo_familia,familia,codigoclase,clase,codigocommodity,commodity,codigoitem,itemcubso,ultimo,codigoprocesoinicial,ueclasificacion,ubigeo,dominio,strata,tratamiento,medicamentos,insumos,suministros,año,fecha_convocatoria2,mes,tiempo,montoadj,fecha_consentimiento_bp,estadofin,codigosiaf,exito,categoria,version_cronograma,etapainicio,etapafin,fecha_inicial,fecha_final,tiempo_adj,fecha_consentimientobp,tiempo_consent,exito_consent,año_req,mes_req,dia_req,filtro_fechas,tipo_filtro,mes_req2,dia_req2,año_req2,fecha_req,inicio_estudiomdo,fin_estudiomdo,fecha_req2,tiempo_req_convoc,tiempo_req_convoc2,tiempo_estudiomdo,num21,antiguedad1,antiguedad2,postores,numlogis,ordimodal,ordireg,ordiclasif,lima,ratioar,precio,ln_precio,mes_convoc,mes_consent,mes_inicio,mes_fin,mes_adj,semana_req
200438,760902,2285391,20448446485,GOBIERNO REGIONAL DE PUNO- HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,GOBIERNO REGIONAL,PUNO,PUNO,PUNO,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-14-2021-H.R.M.N.B.-1,ADQUISICION DE MONITOR MULTIPARAMETROS PARA EL DEPARTAMENTO DE ANESTESIOLOGIA Y CENTRO QUIRURGICO  DEL HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON PUNO,Por la Entidad,Soles,60000,60000,1,ADQUISICION DE MONITOR MULTIPARAMETROS PARA EL DEPARTAMENTO DE ANESTESIOLOGIA Y CENTRO QUIRURGICO  DEL HOSPITAL REGIONAL MANUEL NU¿EZ BUTRON PUNO,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,19,Unidades para monitoreo de cuidados intensivos y productos relacionados,04,Unidades o accesorios de signos vitales multiparámetros,00185275,MONITOR DE FUNCIONES VITALES PEDIATRICO CON 6 PARAMETROS  FIJO PARA USO INTRAHOSPITALARIO,ULTIMO,704552,hospital,210101,sierra s,18,1,,1,1,2021,22613,11,2021_11,60000,09/12/21,1,1435,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22613,22623,10,22623,10,1,2021,9,20,,,9,20,2021,22543,,,22543,70,70,,5,2.3333333,9,1,6,1,21,hospital,0,1,60000,11.0021,11,12,,,12,38
010550,760912,2285508,20191045671,GOBIERNO REGIONAL DE PASCO-SALUD AIS UTES OXAPAMPA,GOBIERNO REGIONAL,PASCO,OXAPAMPA,OXAPAMPA,22/11/21,Sin Modalidad,Suma alzada,Comparación de Precios,COMPRE-SM-15-2021-/RS OXAPAMPA.-1,Adquisicion de mesa de parto,Por la Entidad,Soles,66000,66000,1,Adquiscion de mesa de parto,Unidad,4,Contratado,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,18,Camas de pacientes y accesorios,07,Camas de cuidado del paciente o accesorios de uso general,00271050,CAMA DE METAL RODABLE PARA PARTO ELECTRICA,ULTIMO,704559,GR - red,190301,selva,11,0,,1,1,2021,22606,11,2021_11,66000,07/12/21,1,891,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22606,22613,7,22621,15,1,2021,10,15,,,10,15,2021,22568,22403,22440,22568,38,38,37,0,4.3333335,7,3,3,4,19,GR - red,0,1,16500,9.7111158,11,12,5,6,11,42
010520,760955,2285510,20163833094,GOBIERNO REGIONAL DE LAMBAYEQUE-SALUD,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,29/11/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-30-2021-GR.LAM/GERESA-L-1,ADQUISICION DE ECOGRAFOS,Por la Entidad,Soles,115500,115500,1,EQUIPO ECOGRAFO ULTRASONIDO PORTATIL,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,17,"Productos para imágenes de ultrasonido médico, doppler y eco",12,Unidades de ecografía o ecografía de pulso o doppler o ultrasonido médico para uso diagnóstico general,00184705,EQUIPO ELECTRONICO ECOGRAFO - ULTRASONIDO DE USO CLINICO,ULTIMO,704591,GR - red,140101,costa no,3,0,,1,1,2021,22613,11,2021_11,115500,02/12/21,1,860,1,insumos,1,Invitación,Adjudicación,22613,22613,0,22616,3,1,2021,6,22,,,6,22,2021,22453,22518,22526,22453,160,160,8,7,1.6363636,3,1,11,5,14,GR - red,0,1,115500,11.657025,11,12,8,9,11,25
010520,760955,2285511,20163833094,GOBIERNO REGIONAL DE LAMBAYEQUE-SALUD,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,29/11/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-30-2021-GR.LAM/GERESA-L-1,ADQUISICION DE ECOGRAFOS,Por la Entidad,Soles,214000,214000,2,EQUIPO ECOGRAFO ULTRASONIDO A COLOR- DOPLEER COLOR 4D.,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,17,"Productos para imágenes de ultrasonido médico, doppler y eco",12,Unidades de ecografía o ecografía de pulso o doppler o ultrasonido médico para uso diagnóstico general,00358126,EQUIPO ECOGRAFO DOPPLER 4D DE COLOR CON BASE RODABLE,ULTIMO,704591,GR - red,140101,costa no,3,0,,1,1,2021,22613,11,2021_11,214000,02/12/21,1,860,1,insumos,1,Invitación,Adjudicación,22613,22613,0,22616,3,1,2021,6,22,,,6,22,2021,22453,22518,22526,22453,160,160,8,7,1.6363636,3,1,11,5,14,GR - red,0,1,214000,12.273731,11,12,8,9,11,25
200551,760976,2285594,20552196725,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,SALUD,LIMA,SAN BORJA,LIMA,01/12/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-31-2021-INSN-SB-1,ADQUISICIÓN ANUAL DEL DISPOSITIVO MÉDICO - SET DE MATERIAL DESCARTABLE PARA PROCEDIMIENTOS QUIRÚRGICOS CON ASPIRADOR ULTRASÓNICO -PARA NEUROCIRUGIA,Por la Entidad,Soles,96000,96000,1,SET DE MATERIAL DESCARTABLE PARA PROCEDIMIENTOS QUIR¿RGICOS CON ASPIRADOR ULTRAS¿NICO,Unidad,80,Contratado,NO,42,"Equipos, accesorios y suministros médicos",29,Productos quirúrgicos,51,Equipos y accesorios quirúrgicos y productos relacionados,23,Extractores al vacío o máquinas de succión quirúrgica o aspiradores o reguladores quirúrgicos ultrasónicos o accesorios,00175237,TERMINAL DE TITANIO CURVO TIPO MICROTIP 12.15 cm CON FUNDA PARA PIEZA DE MANO DE ASPIRADOR ULTRASONICO,ULTIMO,704561,instituto,150130,lima met,10,1,,1,1,2021,22615,12,2021_12,96000,04/12/21,1,1512,1,insumos,1,Invitación,Adjudicación,22615,22617,2,22618,3,1,2021,10,12,,,10,12,2021,22565,22580,22588,22565,50,50,8,5,5.0454545,9,1,22,5,15,instituto,1,1,1200,7.0900769,12,12,10,11,12,41
010202,760996,2285765,20380486351,GOBIERNO REGIONAL DEL CALLAO - HOSPITAL DE APOYO SAN JOSE,GOBIERNO REGIONAL,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,23/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-15-2021-GRC/UL-HSJ-1,ADQUISICION DE REACTIVO DE LABORATORIO DIMERO D CUANTITATIVO,Por la Entidad,Soles,63200,63200,1,DIMERO D CUANTITATIVO,Unidad,3200,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",61,"kits de ensayos, controles de calidad, calibradores y normativas",08,Kits o suministros para pruebas de coagulación,00028300,DIMERO CUANTITATIVO,ULTIMO,702554,hospital,070103,lima met,9,1,,1,1,2021,22607,11,2021_11,62400,14/12/21,1,1318,1,insumos,3,Convocatoria,Otorgamiento de la Buena Pro,22607,22617,10,22628,21,1,2021,2,26,,,2,26,2021,22337,22421,22596,22337,270,270,175,0,6.1999998,8,3,5,1,7,hospital,0,.98734176,19.5,2.9704144,11,12,5,11,12,9
203086,761042,2285869,20601224624,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,SALUD,LIMA,VILLA EL SALVADOR,LIMA,29/11/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-31-2021-HEVES-MINSA-1,REQUERIMIENTO URGENTE DE CATÈTER ARTERIAL RADIAL Nº 20 G3 FR X 8 CM PARA LA ATENCIÓN DE PACIENTES CON SOSPECHA Y/O DIAGNOSTICADOS CON COVID-19 DEL HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR-HEVES,Por la Entidad,Soles,71500,71500,1,CATETER ARTERIAL RADIAL N¿ 20 G 3 FR X 8 CM,Unidad,1100,Contratado,NO,42,"Equipos, accesorios y suministros médicos",22,Productos de administración por vía intravenosa y arterial,15,Cánulas y catéteres intravenosos y arteriales y accesorios,01,Catéteres de línea arterial,00298927,CATETER ARTERIAL RADIAL Nº 23 G,ULTIMO,704671,hospital,150142,lima met,9,0,,1,1,2021,22613,11,2021_11,71500,01/12/21,1,1670,1,insumos,1,Invitación,Adjudicación,22613,22614,1,22615,2,1,2021,6,11,,,6,11,2021,22442,,,22442,171,171,,5,3.8181818,8,1,22,5,15,hospital,1,1,65,4.1743875,11,12,,,11,24
020002,761069,2286023,20172772278,GOBIERNO REGIONAL DE AYACUCHO - HOSPITAL HUAMANGA,GOBIERNO REGIONAL,AYACUCHO,AYACUCHO,HUAMANGA,29/11/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-34-2021-HRA/OEC-1,ADQUISICION DE MASCARILLA DESCARTABLE TIPO N-95 PARA EL HOSPITAL REGIONAL DE AYACUCHO,Por la Entidad,Soles,157428.5,157428.5,1,MASCARILLA DESCARTABLE N-95,Unidad,18521,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00347552,MASCARILLA DESCARTABLE TIPO N-95,ULTIMO,704708,hospital,050101,sierra c,14,0,,1,1,2021,22613,11,2021_11,157428.5,03/12/21,1,1024,1,insumos,1,Invitación,Adjudicación,22613,22614,1,22617,4,1,2021,10,6,,,10,6,2021,22559,22582,,22559,54,54,,0,6.6666665,9,1,3,5,5,hospital,0,1,8.5,2.1400661,11,12,10,,11,40
010574,761145,2286447,20322628642,GOBIERNO REGIONAL DE PUNO-SALUD MELGAR,GOBIERNO REGIONAL,PUNO,AYAVIRI,MELGAR,29/11/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-5-2021-OEC - RSM-1,ADQUISICIÓN DE EQUIPO ANALIZADOR HEMATÓLOGO AUTOMATIZADO,Por la Entidad,Soles,72151,72151,1,EQUIPO ANALIZADOR HEMAT¿LOGO AUTOMATIZADO.,Unidad,1,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",58,Accesorios y suministros clínicos y analizadores de diagnóstico,15,Analizadores hematológicos,00299847,ANALIZADOR DIGITAL HEMATOLOGICO PORTATIL 9 PARAMETROS,ULTIMO,704762,GR - red,210801,sierra s,17,0,,1,1,2021,22613,11,2021_11,45600,17/12/21,1,915,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22613,22624,11,22631,18,1,2021,10,13,,,10,13,2021,22566,22586,22601,22566,47,47,15,1,3.75,7,2,4,1,21,GR - red,0,.6320079,45600,10.727663,11,12,11,11,12,41
010194,761174,2286422,20514964778,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,SALUD,LIMA,SURQUILLO,LIMA,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-42-2021-INEN-1,ADQUISICION DE MICROSCOPIO  BINOCULAR,Por la Entidad,Soles,51800,51800,1,ADQUISICION DE MICROSCOPIO  BINOCULAR,Unidad,2,Desierto,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",17,Instrumentos y accesorios para visualización y observación,09,Microscopio binocular de luz,00185161,"MICROSCOPIO DIGITAL BINOCULAR CON OBJETIVOS DE 40 X, 100 X, 400 X Y 1000 X  PARA EPIFLUORESCENCIA",ULTIMO,704743,instituto,150141,lima met,10,1,,1,1,2021,22613,11,2021_11,,,,1235,0,insumos,7,Convocatoria,Otorgamiento de la Buena Pro,22613,22635,,,,0,2021,9,16,,,9,16,2021,22539,22550,22580,22539,74,74,30,0,6.6428571,8,2,14,1,15,instituto,1,,,,11,,9,10,12,37
010440,761181,2286411,20165645325,GOBIERNO REGIONAL DE CAJAMARCA - SALUD CAJAMARCA,GOBIERNO REGIONAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-12-2021-DIRESAC-2,ADQUISICION DE 2500 M3 DE OXIGENO MEDICINAL GAS PARA LAS IPRESS DE LA DIRECCIÓN REGIONAL DE SALUD CAJAMARCA,Por la Entidad,Soles,0,0,1,ADQUISICION DE 2500 M3 DE OXIGENO MEDICINAL GAS PARA LAS IPRESS DE LA DIRECCIÓN REGIONAL DE SALUD CAJAMARCA,M3,2500,Convocado,NO,42,"Equipos, accesorios y suministros médicos",27,Productos respiratorios y de reanimación y anestesia,17,Sistemas y dispositivos de entrega para terapia de oxígeno,01,Cilindros de gas médicos o dispositivos relacionados,00196107,OXIGENO GAS MEDICINAL X 10 m3,ULTIMO,695001,GR - red,060101,sierra n,15,1,,1,1,2021,22613,11,2021_11,,,,785,0,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22613,22628,,,,0,2021,6,7,,,6,7,2021,22438,22453,22501,22438,175,175,48,3,4.3333335,9,,9,1,6,GR - red,0,,,,11,,6,8,12,23
010559,761223,2286668,20199565398,GOBIERNO REGIONAL DE PIURA-SALUD LUCIANO CASTILLO COLONNA,GOBIERNO REGIONAL,PIURA,PIURA,PIURA,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-7-2021-DSRSLCC-OEC-1,"ADQUISICION DE EQUIPOS DE BIOQUIMICA SEMIAUTOMATIZADOS, PARA SER DISTRIBUIDOS A LOS DIFERENTES ESTABLECIMIENTOS DE SALUD DE LA JURISDICCIÓN DE LA DIRECCIÓN SUB REGIONAL DE SALUD ""LUCIANO CASTILLO COLONNA"" - SULLANA",Por la Entidad,Soles,135000,135000,1,ADQUISICION DE E EQUIPOS DE BIOQUIMICA SEMIAUTOMATIZADO PARA LA SUB REGION DE SALUD LUCIANO CASTILLO COLONA SULLANA,Unidad,9,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",58,Accesorios y suministros clínicos y analizadores de diagnóstico,07,Analizadores químicos,00184184,ANALIZADOR DIGITAL BIOQUIMICO SEMIAUTOMATIZADO,ULTIMO,704838,,,,,,,1,1,2021,22613,11,2021_11,97992,23/12/21,1,900,1,insumos,5,Convocatoria,Otorgamiento de la Buena Pro,22613,22630,17,22637,24,1,,,,,,,,,,,,,,,,0,5.5999999,8,6,5,1,20,,0,.72586668,10888,9.2954168,11,12,,,12,
020002,761257,2286712,20172772278,GOBIERNO REGIONAL DE AYACUCHO - HOSPITAL HUAMANGA,GOBIERNO REGIONAL,AYACUCHO,AYACUCHO,HUAMANGA,26/11/21,Sin Modalidad,Suma alzada,Comparación de Precios,COMPRE-SM-14-2021-HRA/OEC-1,ADQUISICIÓN  DE SOBRE DE PAPEL Y DE CARTÓN PARA EL DEPARTAMENTO DE DIAGNOSTICO POR IMAGENES,Por la Entidad,Soles,63640,63640,1,ADQUISICI¿N  DE SOBRE DE PAPEL Y DE CART¿N PARA EL DEPARTAMENTO DE DIAGNOSTICO POR IMAGENES,Unidad,36000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,18,Productos radiográficos para diagnóstico médico,45,Sobres o fólderes para películas radiográficas,00038185,SOBRE MANILA MEMBRETADO CARTON 180 g DE 39 cm X 47 cm PARA RADIOGRAFIAS,ULTIMO,704852,hospital,050101,sierra c,14,0,,1,1,2021,22610,11,2021_11,63640,06/12/21,1,1024,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22610,22613,3,22620,10,1,,,,,,,,,,,,,,,,0,6.6666665,9,3,3,4,5,hospital,0,1,1.7677778,.56972325,11,12,,,11,
203766,761268,2286804,20602251641,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,SALUD,LIMA,BARRANCO,LIMA,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-38-2021-DIRIS LS-2,"ADQUISICIÓN DE TUBOS SISTEMA AL VACIO CON EDTA 3,0ml 12 X 750 mm x 1000 UNIDADES - SEGUNDA CONVOCATORIA",Por la Entidad,Soles,132750,132750,1,"ADQUISICI¿N DE TUBOS SISTEMA AL VACIO CON EDTA 3,0ml 12 X 750 mm x 1000 UNIDADES",Unidad,300,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",10,Equipo científico y de laboratorio,41,Contenedores y suministros para recolección y transporte de especímenes,07,TUBOS O CONTENEDORES DE ALMACENAMIENTO DE SANGRE EN VACÍO,00254045,TUBO POLIPROPILENO 3 mL PARA EXTRACCION AL VACIO CON EDTA,ULTIMO,687953,GR - red,150104,lima met,8,1,,1,1,2021,22613,11,2021_11,78000,20/12/21,1,1685,1,insumos,3,Convocatoria,Otorgamiento de la Buena Pro,22613,22627,14,22634,21,1,2021,6,24,,,6,24,2021,22455,22459,22468,22455,158,158,9,3,3.7777777,9,3,9,1,15,GR - red,1,.58757061,260,5.5606818,11,12,6,7,12,25
203766,761280,2286717,20602251641,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,SALUD,LIMA,BARRANCO,LIMA,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-62-2021-DIRIS LS-1,ADQUISICIÓN DE ESTETOSCOPIO CLÍNICO ADULTO,Por la Entidad,Soles,75735,75735,1,ADQUISICI¿N DE ESTETOSCOPIO CL¿NICO ADULTO,Unidad,297,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,21,Estetoscopios y productos relacionados,03,Estetoscopio médico acústico o accesorio,00040552,ESTETOSCOPIO CLINICO PEDIATRICO,ULTIMO,704856,GR - red,150104,lima met,8,1,,1,1,2021,22613,11,2021_11,44550,23/12/21,1,1685,1,insumos,5,Convocatoria,Otorgamiento de la Buena Pro,22613,22629,16,22637,24,1,2021,10,15,,,10,15,2021,22568,22573,22578,22568,45,45,5,3,3.7777777,9,4,9,1,15,GR - red,1,.58823532,150,5.0106354,11,12,10,10,12,42
010574,761287,2286807,20322628642,GOBIERNO REGIONAL DE PUNO-SALUD MELGAR,GOBIERNO REGIONAL,PUNO,AYAVIRI,MELGAR,18/11/21,Sin Modalidad,Precios unitarios,Comparación de Precios,COMPRE-SM-2-2021-OEC - RSM-1,ADQUISICIÓN DE HEMOGLOBINÓMETRO PORTÁTIL.,Por la Entidad,Soles,60000,60000,1,HEMOGLOBINOMETRO PORT¿TIL,Unidad,40,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,15,Productos para examen y valoración diagnóstica de uso general,14,Fotómetros de hemoglobina,00389560,HEMOGLOBINÓMETRO DIGITAL PORTATIL DE 10 ul. PARA USO DE LABORATORIO,ULTIMO,704905,GR - red,210801,sierra s,17,0,,1,1,2021,22602,11,2021_11,60000,06/12/21,1,915,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22602,22613,11,22620,18,1,2021,9,10,,,9,10,2021,22533,,,22533,69,69,,1,3.75,7,3,4,4,21,GR - red,0,1,1500,7.3132205,11,12,,,11,37
010047,761306,2286851,20437274518,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL DOCENTE LAS MERCEDES - CHICLAYO,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,29/11/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-5-2021-GRLAMB|HRDLM.CH-1,"ADQUISICIÓN DE EQUIPOS Y MOBILIARIO (ECOGRAFO, COCHE DE PARO Y LÁMPARA CUELLO DE GANSO) PARA EL DEPARTAMENTO DE ONCOLOGÍA DEL HRDLM.CH - EJECUCION DEL PIP 2404549",Por la Entidad,Soles,392000,392000,1,ADQUISICI¿N DE EQUIPOS Y MOBILIARIO (ECOGRAFO) PARA EL DEPARTAMENTO DE ONCOLOG¿A DEL HRDLM.CH - EJECUCION DEL PIP 2404549,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,17,"Productos para imágenes de ultrasonido médico, doppler y eco",12,Unidades de ecografía o ecografía de pulso o doppler o ultrasonido médico para uso diagnóstico general,00184705,EQUIPO ELECTRONICO ECOGRAFO - ULTRASONIDO DE USO CLINICO,ULTIMO,704906,hospital,140101,costa no,4,0,,1,1,2021,22613,11,2021_11,268900,21/12/21,1,1001,1,insumos,4,Convocatoria,Otorgamiento de la Buena Pro,22613,22628,15,22635,22,1,,,,,,,,,,,,,,,,1,3.75,7,2,4,1,14,hospital,0,.68596941,268900,12.502095,11,12,,,12,
010538,761363,2287082,20170258054,GOBIERNO REGIONAL DE MADRE DE DIOS - DIRECCION REGIONAL DE SALUD MADRE DE DIOS,GOBIERNO REGIONAL,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/11/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-20-2021-GOREMAD-DRS-1,ADQUISICIÓN DE EQUIPO RAYOS X ESTACIONARIO DIGITAL PARA ATENCIÓN ESPECIALIZADA Y MANEJO CLÍNICO DE CASOS COVID-19 EN EL C.S. NUEVO MILENIO EN EL MARCO DEL D.S. N° 025-2021-SA,Por la Entidad,Soles,239000,239000,1,EQUIPO DE RAYOS X ESTACIONARIO,Unidad,1,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",18,Equipo de examinación no destructivo,08,Equipo de examinación radiográfica por rayos X,00184677,EQUIPO DE RAYOS X DIGITAL RODABLE PARA RADIOGRAFIA,ULTIMO,704937,GR - red,170101,selva,11,1,,1,1,2021,22614,11,2021_11,239000,01/12/21,1,879,1,insumos,1,Invitación,Adjudicación,22614,22614,0,22615,1,1,2021,4,21,,,4,21,2021,22391,,,22391,223,223,,0,4.75,8,1,4,5,17,GR - red,0,1,239000,12.384219,11,12,,,11,16
010482,761369,2287133,20146536787,GOBIERNO REGIONAL DE JUNIN - HOSPITAL EL CARMEN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,HUANCAYO,01/12/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-28-2021-HRDMIEC/OEC-1,"ADQUISICIÓN DE MONITOR MULTIPARAMETROS DE FUNCIONES VITALES DE 6 PARÁMETROS DE LA IOARR: ADQUISICIÓN DE VENTILADOR MECÁNICO, INCUBADORA NEONATAL, MAQUINA DE ANESTESIA Y MONITOR MULTIPARAMETROS, ADEMÁS DE OTROS ACTIVOS EN EL (LA) EESS REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN - HUANCAYO, DISTRITO",Por la Entidad,Soles,162000,162000,1,"ADQUISICI¿N DE MONITOR MULTIPARAMETROS DE FUNCIONES VITALES DE 6 PAR¿METROS  DE LA IOARR: ADQUISICI¿N DE VENTILADOR MEC¿NICO, INCUBADORA NEONATAL, MAQUINA DE ANESTESIA Y MONITOR MULTIPARAMETROS, ADEM¿S DE OTROS ACTIVOS EN EL (LA) EESS REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN - HUANCAYO, DISTRITO DE HUANCAYO, PROVINCIA DE HUANCAYO, DEPARTAMENTO DE JUN¿N, CUI: 2521458",Unidad,3,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,19,Unidades para monitoreo de cuidados intensivos y productos relacionados,04,Unidades o accesorios de signos vitales multiparámetros,00185269,MONITOR DE FUNCIONES VITALES NEONATAL CON 6 PARAMETROS  FIJO PARA USO INTRAHOSPITALARIO,ULTIMO,704977,hospital,120101,sierra c,14,0,,1,1,2021,22615,12,2021_12,162000,02/12/21,1,825,1,insumos,1,Invitación,Adjudicación,22606,22615,9,22616,10,1,,,,1,Fecha de estudio de mercado menor a la fecha de requerimiento,11,19,2021,,22596,22606,22603,,3,10,0,4.6666665,9,1,3,5,12,hospital,0,1,54000,10.896739,11,12,11,11,12,
010482,761372,2287203,20146536787,GOBIERNO REGIONAL DE JUNIN - HOSPITAL EL CARMEN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,HUANCAYO,06/12/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-29-2021-HRDMIEC/OEC-1,"ADQUISICIÓN DE INCUBADORA DE TRANSPORTE DE LA IOARR: ADQUISICIÓN DE VENTILADOR MECÁNICO, INCUBADORA NEONATAL, MAQUINA DE ANESTESIA Y MONITOR MULTIPARAMETROS, ADEMÁS DE OTROS ACTIVOS EN EL (LA) EESS REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN - HUANCAYO, DISTRITO DE HUANCAYO, PROVINCIA DE HUANCAYO,",Por la Entidad,Soles,110000,110000,1,"ADQUISICI¿N DE INCUBADORA DE TRANSPORTE DE LA IOARR: ADQUISICI¿N DE VENTILADOR MEC¿NICO, INCUBADORA NEONATAL, MAQUINA DE ANESTESIA Y MONITOR MULTIPARAMETROS, ADEM¿S DE OTROS ACTIVOS EN EL (LA) EESS REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN - HUANCA",Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,18,Camas de pacientes y accesorios,11,Cunas de colocación pediátricas,00185754,CUNA ACRILICA PARA TRANSPORTE DE RECIEN NACIDO,ULTIMO,704943,hospital,120101,sierra c,14,0,,1,1,2021,22620,12,2021_12,110000,07/12/21,1,825,1,insumos,1,Invitación,Adjudicación,22606,22617,11,22621,15,1,,,,1,Fecha de estudio de mercado menor a la fecha de requerimiento,11,19,2021,,22600,22606,22603,,3,6,0,4.6666665,9,1,3,5,12,hospital,0,1,110000,11.608235,11,12,11,11,12,
